country_name,country_code,indicator_name,value,year
New Caledonia,NCL,Rural population growth (annual %),-0.477011,2008-01-01 00:00:00
New Caledonia,NCL,"Survival to age 65, female (% of cohort)",68.310541,1972-01-01 00:00:00
New Caledonia,NCL,"Survival to age 65, female (% of cohort)",70.019551,1974-01-01 00:00:00
New Caledonia,NCL,"Survival to age 65, female (% of cohort)",81.336758,1990-01-01 00:00:00
New Caledonia,NCL,"Survival to age 65, male (% of cohort)",57.201644,1970-01-01 00:00:00
New Caledonia,NCL,"Survival to age 65, male (% of cohort)",66.166755,1983-01-01 00:00:00
New Caledonia,NCL,"Survival to age 65, male (% of cohort)",69.1295,1988-01-01 00:00:00
New Caledonia,NCL,"Survival to age 65, male (% of cohort)",80.511969,2012-01-01 00:00:00
New Caledonia,NCL,"Unemployment, female (% of female labor force)",16.51,2018-01-01 00:00:00
New Caledonia,NCL,Urban population growth (annual %),2.313175,2014-01-01 00:00:00
New Caledonia,NCL,Urban population growth (annual %),0.889575,2015-01-01 00:00:00
New Zealand,NZL,"Age dependency ratio, old",14.767453,1960-01-01 00:00:00
New Zealand,NZL,"Age dependency ratio, old",18.870323,2008-01-01 00:00:00
New Zealand,NZL,"Birth rate, crude (per 1,000 people)",22.1,1970-01-01 00:00:00
New Zealand,NZL,"Birth rate, crude (per 1,000 people)",15.77,1995-01-01 00:00:00
New Zealand,NZL,"Birth rate, crude (per 1,000 people)",13.67,2002-01-01 00:00:00
New Zealand,NZL,"Birth rate, crude (per 1,000 people)",15.1,2008-01-01 00:00:00
New Zealand,NZL,Current health expenditure (% of GDP),8.632996,2006-01-01 00:00:00
New Zealand,NZL,"Death rate, crude (per 1,000 people)",8.1,1975-01-01 00:00:00
New Zealand,NZL,"Death rate, crude (per 1,000 people)",6.91,2000-01-01 00:00:00
New Zealand,NZL,"Death rate, crude (per 1,000 people)",6.65,2013-01-01 00:00:00
New Zealand,NZL,"Fertility rate, total (births per woman)",3.332,1968-01-01 00:00:00
New Zealand,NZL,"Labor force, female (% of total labor force)",46.68085,2010-01-01 00:00:00
New Zealand,NZL,"Life expectancy at birth, female (years)",74.3,1966-01-01 00:00:00
New Zealand,NZL,"Life expectancy at birth, female (years)",75.6,1977-01-01 00:00:00
New Zealand,NZL,Lifetime risk of maternal death (%),0.021404,2010-01-01 00:00:00
New Zealand,NZL,"Mortality caused by road traffic injury (per 100,000 people)",7.6,2012-01-01 00:00:00
New Zealand,NZL,"Mortality caused by road traffic injury, male (per 100,000 male population)",11.2,2012-01-01 00:00:00
New Zealand,NZL,"Mortality from CVD, cancer, diabetes or CRD between exact ages 30 and 70, female (%)",13.2,2001-01-01 00:00:00
New Zealand,NZL,"Mortality rate attributed to unintentional poisoning (per 100,000 population)",0.2,2018-01-01 00:00:00
New Zealand,NZL,"Mortality rate, adult, female (per 1,000 female adults)",116.908,1961-01-01 00:00:00
New Zealand,NZL,"Mortality rate, adult, female (per 1,000 female adults)",115.173,1974-01-01 00:00:00
New Zealand,NZL,"Mortality rate, adult, male (per 1,000 male adults)",84.877,2011-01-01 00:00:00
New Zealand,NZL,"Mortality rate, infant (per 1,000 live births)",10.6,1987-01-01 00:00:00
New Zealand,NZL,"Mortality rate, infant (per 1,000 live births)",5.9,2001-01-01 00:00:00
New Zealand,NZL,"Mortality rate, infant, female (per 1,000 live births)",8.9,1988-01-01 00:00:00
New Zealand,NZL,"Mortality rate, neonatal (per 1,000 live births)",3.5,1997-01-01 00:00:00
New Zealand,NZL,"Mortality rate, under-5, female (per 1,000)",8.8,1992-01-01 00:00:00
New Zealand,NZL,"Mortality rate, under-5, female (per 1,000)",6.6,2000-01-01 00:00:00
New Zealand,NZL,"Nurses and midwives (per 1,000 people)",9.3877,2006-01-01 00:00:00
New Zealand,NZL,Out-of-pocket expenditure (% of current health expenditure),13.36466,2015-01-01 00:00:00
New Zealand,NZL,People using safely managed drinking water services (% of population),82.260438,2004-01-01 00:00:00
New Zealand,NZL,"Physicians (per 1,000 people)",2.8402,2006-01-01 00:00:00
New Zealand,NZL,"Population ages 00-04, female (% of female population)",7.411678,1997-01-01 00:00:00
New Zealand,NZL,"Population ages 00-04, male (% of male population)",12.413158,1960-01-01 00:00:00
New Zealand,NZL,"Population ages 00-04, male (% of male population)",9.579133,1977-01-01 00:00:00
New Zealand,NZL,"Population ages 00-04, male (% of male population)",7.827441,1982-01-01 00:00:00
New Zealand,NZL,Population ages 0-14 (% of total population),25.557844,1983-01-01 00:00:00
New Zealand,NZL,"Population ages 0-14, female (% of female population)",23.935895,1985-01-01 00:00:00
New Zealand,NZL,"Population ages 0-14, male (% of male population)",20.675019,2016-01-01 00:00:00
New Zealand,NZL,"Population ages 05-09, male (% of male population)",7.831115,1992-01-01 00:00:00
New Zealand,NZL,"Population ages 05-09, male (% of male population)",6.794891,2020-01-01 00:00:00
New Zealand,NZL,"Population ages 10-14, female (% of female population)",10.088196,1968-01-01 00:00:00
New Zealand,NZL,"Population ages 10-14, female (% of female population)",10.176612,1972-01-01 00:00:00
New Zealand,NZL,"Population ages 10-14, female (% of female population)",7.054967,1997-01-01 00:00:00
New Zealand,NZL,"Population ages 10-14, female (% of female population)",6.296308,2018-01-01 00:00:00
New Zealand,NZL,"Population ages 15-19, male (% of male population)",9.11759,1987-01-01 00:00:00
New Zealand,NZL,Population ages 15-64 (% of total population),66.21,2004-01-01 00:00:00
New Zealand,NZL,Population ages 15-64 (% of total population),65.59681,2014-01-01 00:00:00
New Zealand,NZL,"Population ages 15-64, female (% of female population)",61.095781,1977-01-01 00:00:00
New Zealand,NZL,"Population ages 15-64, female (% of female population)",64.953634,1992-01-01 00:00:00
New Zealand,NZL,"Population ages 20-24, female (% of female population)",6.448429,2020-01-01 00:00:00
New Zealand,NZL,"Population ages 20-24, male (% of male population)",6.457784,1960-01-01 00:00:00
New Zealand,NZL,"Population ages 25-29, male (% of male population)",6.309162,2007-01-01 00:00:00
New Zealand,NZL,"Population ages 30-34, male (% of male population)",7.565738,1981-01-01 00:00:00
New Zealand,NZL,"Population ages 30-34, male (% of male population)",7.699614,1987-01-01 00:00:00
New Zealand,NZL,"Population ages 30-34, male (% of male population)",6.018896,2013-01-01 00:00:00
New Zealand,NZL,"Population ages 35-39, female (% of female population)",5.82095,1979-01-01 00:00:00
New Zealand,NZL,"Population ages 35-39, male (% of male population)",5.856973,1978-01-01 00:00:00
New Zealand,NZL,"Population ages 35-39, male (% of male population)",6.680514,2010-01-01 00:00:00
New Zealand,NZL,"Population ages 40-44, female (% of female population)",5.838973,1967-01-01 00:00:00
New Zealand,NZL,"Population ages 40-44, female (% of female population)",6.278102,2018-01-01 00:00:00
New Zealand,NZL,"Population ages 45-49, male (% of male population)",6.662455,1995-01-01 00:00:00
New Zealand,NZL,"Population ages 45-49, male (% of male population)",6.273957,2020-01-01 00:00:00
New Zealand,NZL,"Population ages 50-54, female (% of female population)",4.972257,1972-01-01 00:00:00
New Zealand,NZL,"Population ages 55-59, female (% of female population)",5.733016,2005-01-01 00:00:00
New Zealand,NZL,"Population ages 55-59, female (% of female population)",6.062554,2013-01-01 00:00:00
New Zealand,NZL,"Population ages 60-64, female (% of female population)",3.733475,1960-01-01 00:00:00
New Zealand,NZL,"Population ages 60-64, female (% of female population)",5.401146,2014-01-01 00:00:00
New Zealand,NZL,"Population ages 60-64, male (% of male population)",3.888114,1994-01-01 00:00:00
New Zealand,NZL,"Population ages 60-64, male (% of male population)",3.980078,2000-01-01 00:00:00
New Zealand,NZL,Population ages 65 and above (% of total population),8.295875,1963-01-01 00:00:00
New Zealand,NZL,Population ages 65 and above (% of total population),8.213003,1964-01-01 00:00:00
New Zealand,NZL,Population ages 65 and above (% of total population),11.878843,2002-01-01 00:00:00
New Zealand,NZL,"Population ages 65 and above, female (% of female population)",14.762669,2013-01-01 00:00:00
New Zealand,NZL,"Population ages 65 and above, male (% of male population)",11.580351,2008-01-01 00:00:00
New Zealand,NZL,"Population ages 70-74, female (% of female population)",3.237084,2000-01-01 00:00:00
New Zealand,NZL,"Population ages 70-74, male (% of male population)",2.310314,1978-01-01 00:00:00
New Zealand,NZL,"Population ages 70-74, male (% of male population)",2.516071,1982-01-01 00:00:00
New Zealand,NZL,"Population ages 70-74, male (% of male population)",2.569998,1985-01-01 00:00:00
New Zealand,NZL,"Population ages 70-74, male (% of male population)",2.823295,1994-01-01 00:00:00
New Zealand,NZL,"Population ages 70-74, male (% of male population)",2.853068,2006-01-01 00:00:00
New Zealand,NZL,"Population ages 75-79, female (% of female population)",2.570842,1992-01-01 00:00:00
New Zealand,NZL,"Population ages 80 and above, male (% of male population)",1.239672,1960-01-01 00:00:00
New Zealand,NZL,"Population ages 80 and older, female (% of female population)",2.165051,1978-01-01 00:00:00
New Zealand,NZL,"Population, female (% of total population)",50.980594,2007-01-01 00:00:00
New Zealand,NZL,"Population, male (% of total population)",49.257857,1993-01-01 00:00:00
New Zealand,NZL,Prevalence of anemia among children (% of children ages 6-59 months),12.3,2004-01-01 00:00:00
New Zealand,NZL,"Prevalence of HIV, female (% ages 15-24)",0.1,2019-01-01 00:00:00
New Zealand,NZL,"Prevalence of HIV, male (% ages 15-24)",0.1,2003-01-01 00:00:00
New Zealand,NZL,"Prevalence of HIV, total (% of population ages 15-49)",0.1,2015-01-01 00:00:00
New Zealand,NZL,Prevalence of overweight (% of adults),45.7,1981-01-01 00:00:00
New Zealand,NZL,"Prevalence of overweight, male (% of male adults)",63.7,2002-01-01 00:00:00
New Zealand,NZL,"Prevalence of overweight, male (% of male adults)",68.4,2011-01-01 00:00:00
New Zealand,NZL,"Prevalence of overweight, male (% of male adults)",70.6,2016-01-01 00:00:00
New Zealand,NZL,"Primary completion rate, female (% of relevant age group)",98.280441,1976-01-01 00:00:00
New Zealand,NZL,"Primary completion rate, total (% of relevant age group)",102.156837,1974-01-01 00:00:00
New Zealand,NZL,"Primary completion rate, total (% of relevant age group)",99.221298,1976-01-01 00:00:00
New Zealand,NZL,"Probability of dying among children ages 5-9 years (per 1,000)",0.7,2004-01-01 00:00:00
New Zealand,NZL,"Probability of dying among children ages 5-9 years (per 1,000)",0.4,2016-01-01 00:00:00
New Zealand,NZL,Rural population growth (annual %),-0.682124,1986-01-01 00:00:00
New Zealand,NZL,"School enrollment, primary (% gross)",104.711372,1988-01-01 00:00:00
New Zealand,NZL,"School enrollment, primary, female (% gross)",100.146088,2011-01-01 00:00:00
New Zealand,NZL,"School enrollment, primary, male (% gross)",99.455833,2000-01-01 00:00:00
New Zealand,NZL,"School enrollment, secondary (% gross)",115.629288,1996-01-01 00:00:00
New Zealand,NZL,"School enrollment, secondary, female (% gross)",83.371178,1976-01-01 00:00:00
New Zealand,NZL,"School enrollment, secondary, female (% gross)",119.86097,2008-01-01 00:00:00
New Zealand,NZL,"School enrollment, secondary, female (% net)",96.27579,2015-01-01 00:00:00
New Zealand,NZL,"School enrollment, secondary, male (% net)",93.71201,2013-01-01 00:00:00
New Zealand,NZL,Share of women employed in the nonagricultural sector (% of total nonagricultural employment),47.2,2013-01-01 00:00:00
New Zealand,NZL,"Stillbirth rate (per 1,000 total births)",3.125947,2012-01-01 00:00:00
New Zealand,NZL,"Survival to age 65, female (% of cohort)",82.277619,1977-01-01 00:00:00
New Zealand,NZL,"Unemployment, total (% of total labor force)",5.43,2001-01-01 00:00:00
New Zealand,NZL,Urban population (% of total population),83.128,1977-01-01 00:00:00
New Zealand,NZL,Women's share of population ages 15+ living with HIV (%),19.1,2010-01-01 00:00:00
Nicaragua,NIC,"Adolescent fertility rate (births per 1,000 women ages 15-19)",151.7706,1990-01-01 00:00:00
Nicaragua,NIC,"Adolescent fertility rate (births per 1,000 women ages 15-19)",106.4856,2005-01-01 00:00:00
Nicaragua,NIC,Age dependency ratio (% of working-age population),107.450402,1966-01-01 00:00:00
Nicaragua,NIC,"Age dependency ratio, young",95.486865,1973-01-01 00:00:00
Nicaragua,NIC,"Birth rate, crude (per 1,000 people)",51.819,1960-01-01 00:00:00
Nicaragua,NIC,"Birth rate, crude (per 1,000 people)",46.134,1970-01-01 00:00:00
Nicaragua,NIC,"Birth rate, crude (per 1,000 people)",45.943,1975-01-01 00:00:00
Nicaragua,NIC,"Birth rate, crude (per 1,000 people)",42.719,1983-01-01 00:00:00
Nicaragua,NIC,Births attended by skilled health staff (% of total),64.6,1998-01-01 00:00:00
Nicaragua,NIC,"Current health expenditure per capita, PPP (current international $)",473.003876,2017-01-01 00:00:00
Nicaragua,NIC,"Death rate, crude (per 1,000 people)",6.381,1993-01-01 00:00:00
Nicaragua,NIC,Demand for family planning satisfied by modern methods (% of married women with demand for family planning),62.13783,1993-01-01 00:00:00
Nicaragua,NIC,Diarrhea treatment (% of children under 5 receiving oral rehydration and continued feeding),33.2,1998-01-01 00:00:00
Nicaragua,NIC,Diarrhea treatment (% of children under 5 receiving oral rehydration and continued feeding),48.7,2001-01-01 00:00:00
Nicaragua,NIC,Domestic general government health expenditure (% of general government expenditure),15.001848,2011-01-01 00:00:00
Nicaragua,NIC,Domestic private health expenditure per capita (current US$),34.333298,2006-01-01 00:00:00
Nicaragua,NIC,"Domestic private health expenditure per capita, PPP  (current international $)",98.146881,2006-01-01 00:00:00
Nicaragua,NIC,External health expenditure per capita (current US$),1.791354,2000-01-01 00:00:00
Nicaragua,NIC,"External health expenditure per capita, PPP (current international $)",42.558468,2010-01-01 00:00:00
Nicaragua,NIC,"Fertility rate, total (births per woman)",5.764,1983-01-01 00:00:00
Nicaragua,NIC,"Human capital index (HCI), male, upper bound (scale 0-1)",0.498855,2018-01-01 00:00:00
Nicaragua,NIC,"Labor force, female (% of total labor force)",32.218481,2000-01-01 00:00:00
Nicaragua,NIC,"Life expectancy at birth, female (years)",77.77,2018-01-01 00:00:00
Nicaragua,NIC,"Life expectancy at birth, male (years)",52.122,1970-01-01 00:00:00
Nicaragua,NIC,"Life expectancy at birth, total (years)",54.147,1971-01-01 00:00:00
Nicaragua,NIC,"Mortality caused by road traffic injury (per 100,000 people)",14.3,2008-01-01 00:00:00
Nicaragua,NIC,"Mortality caused by road traffic injury, male (per 100,000 male population)",25.9,2005-01-01 00:00:00
Nicaragua,NIC,"Mortality from CVD, cancer, diabetes or CRD between exact ages 30 and 70 (%)",16.1,2002-01-01 00:00:00
Nicaragua,NIC,"Mortality rate attributed to unintentional poisoning, female (per 100,000 female population)",0.1,2010-01-01 00:00:00
Nicaragua,NIC,"Mortality rate, adult, female (per 1,000 female adults)",104.717,2015-01-01 00:00:00
Nicaragua,NIC,"Mortality rate, adult, male (per 1,000 male adults)",203.465,2011-01-01 00:00:00
Nicaragua,NIC,"Mortality rate, infant (per 1,000 live births)",22.9,2007-01-01 00:00:00
Nicaragua,NIC,"Mortality rate, infant, male (per 1,000 live births)",141.1,1962-01-01 00:00:00
Nicaragua,NIC,"Mortality rate, infant, male (per 1,000 live births)",93.8,1978-01-01 00:00:00
Nicaragua,NIC,"Mortality rate, infant, male (per 1,000 live births)",17.9,2016-01-01 00:00:00
Nicaragua,NIC,"Mortality rate, neonatal (per 1,000 live births)",20.9,1993-01-01 00:00:00
Nicaragua,NIC,"Mortality rate, neonatal (per 1,000 live births)",17.1,1999-01-01 00:00:00
Nicaragua,NIC,"Mortality rate, under-5 (per 1,000)",31.3,2004-01-01 00:00:00
Nicaragua,NIC,"Mortality rate, under-5, male (per 1,000)",59.2,1994-01-01 00:00:00
Nicaragua,NIC,"Out-of-pocket expenditure per capita, PPP (current international $)",93.599686,2006-01-01 00:00:00
Nicaragua,NIC,"People practicing open defecation, rural (% of rural population)",15.609752,2015-01-01 00:00:00
Nicaragua,NIC,People using at least basic sanitation services (% of population),64.967459,2008-01-01 00:00:00
Nicaragua,NIC,People using at least basic sanitation services (% of population),70.874437,2014-01-01 00:00:00
Nicaragua,NIC,"People using safely managed drinking water services, rural (% of rural population)",38.55342,2016-01-01 00:00:00
Nicaragua,NIC,"Physicians (per 1,000 people)",0.5265,2007-01-01 00:00:00
Nicaragua,NIC,"Population ages 00-04, female (% of female population)",15.509363,1992-01-01 00:00:00
Nicaragua,NIC,"Population ages 00-04, female (% of female population)",13.167051,1999-01-01 00:00:00
Nicaragua,NIC,"Population ages 00-04, female (% of female population)",11.410916,2007-01-01 00:00:00
Nicaragua,NIC,"Population ages 00-04, male (% of male population)",19.107089,1979-01-01 00:00:00
Nicaragua,NIC,"Population ages 00-04, male (% of male population)",17.827911,1988-01-01 00:00:00
Nicaragua,NIC,"Population ages 00-04, male (% of male population)",12.648875,2004-01-01 00:00:00
Nicaragua,NIC,"Population ages 00-04, male (% of male population)",12.083078,2008-01-01 00:00:00
Nicaragua,NIC,"Population ages 0-14, female (% of female population)",47.990042,1963-01-01 00:00:00
Nicaragua,NIC,"Population ages 0-14, female (% of female population)",28.988014,2018-01-01 00:00:00
Nicaragua,NIC,"Population ages 0-14, male (% of male population)",48.703492,1971-01-01 00:00:00
Nicaragua,NIC,"Population ages 0-14, male (% of male population)",44.520999,1995-01-01 00:00:00
Nicaragua,NIC,"Population ages 10-14, female (% of female population)",13.168135,1996-01-01 00:00:00
Nicaragua,NIC,"Population ages 10-14, female (% of female population)",9.683085,2014-01-01 00:00:00
Nicaragua,NIC,"Population ages 10-14, male (% of male population)",10.194746,2018-01-01 00:00:00
Nicaragua,NIC,"Population ages 15-19, female (% of female population)",11.389979,1996-01-01 00:00:00
Nicaragua,NIC,"Population ages 15-19, male (% of male population)",11.869715,1996-01-01 00:00:00
Nicaragua,NIC,"Population ages 15-19, male (% of male population)",12.309911,2000-01-01 00:00:00
Nicaragua,NIC,Population ages 15-64 (% of total population),52.678369,1994-01-01 00:00:00
Nicaragua,NIC,"Population ages 15-64, male (% of male population)",50.057402,1989-01-01 00:00:00
Nicaragua,NIC,"Population ages 15-64, male (% of male population)",52.45127,1995-01-01 00:00:00
Nicaragua,NIC,"Population ages 15-64, male (% of male population)",59.321377,2006-01-01 00:00:00
Nicaragua,NIC,"Population ages 20-24, female (% of female population)",8.10299,1963-01-01 00:00:00
Nicaragua,NIC,"Population ages 20-24, male (% of male population)",9.480855,1976-01-01 00:00:00
Nicaragua,NIC,"Population ages 20-24, male (% of male population)",9.874547,2016-01-01 00:00:00
Nicaragua,NIC,"Population ages 25-29, female (% of female population)",7.651138,1987-01-01 00:00:00
Nicaragua,NIC,"Population ages 25-29, female (% of female population)",7.755594,1997-01-01 00:00:00
Nicaragua,NIC,"Population ages 25-29, female (% of female population)",9.225824,2011-01-01 00:00:00
Nicaragua,NIC,"Population ages 25-29, male (% of male population)",7.624659,1998-01-01 00:00:00
Nicaragua,NIC,"Population ages 30-34, female (% of female population)",6.502241,1988-01-01 00:00:00
Nicaragua,NIC,"Population ages 30-34, female (% of female population)",8.344934,2014-01-01 00:00:00
Nicaragua,NIC,"Population ages 30-34, male (% of male population)",5.221721,1982-01-01 00:00:00
Nicaragua,NIC,"Population ages 30-34, male (% of male population)",6.073255,1995-01-01 00:00:00
Nicaragua,NIC,"Population ages 30-34, male (% of male population)",6.290508,2001-01-01 00:00:00
Nicaragua,NIC,"Population ages 35-39, female (% of female population)",6.408628,2009-01-01 00:00:00
Nicaragua,NIC,"Population ages 35-39, female (% of female population)",7.308279,2016-01-01 00:00:00
Nicaragua,NIC,"Population ages 40-44, female (% of female population)",4.341361,1963-01-01 00:00:00
Nicaragua,NIC,"Population ages 40-44, male (% of male population)",4.653859,2008-01-01 00:00:00
Nicaragua,NIC,"Population ages 45-49, female (% of female population)",3.063417,1983-01-01 00:00:00
Nicaragua,NIC,"Population ages 45-49, male (% of male population)",4.0834,2010-01-01 00:00:00
Nicaragua,NIC,"Population ages 50-54, female (% of female population)",4.047366,2011-01-01 00:00:00
Nicaragua,NIC,"Population ages 55-59, female (% of female population)",2.178617,1970-01-01 00:00:00
Nicaragua,NIC,"Population ages 55-59, female (% of female population)",3.331177,2011-01-01 00:00:00
Nicaragua,NIC,"Population ages 55-59, female (% of female population)",3.509055,2013-01-01 00:00:00
Nicaragua,NIC,"Population ages 55-59, male (% of male population)",1.915835,1975-01-01 00:00:00
Nicaragua,NIC,"Population ages 55-59, male (% of male population)",1.824644,2004-01-01 00:00:00
Nicaragua,NIC,Population ages 65 and above (% of total population),2.655184,1978-01-01 00:00:00
Nicaragua,NIC,Population ages 65 and above (% of total population),2.845119,1984-01-01 00:00:00
Nicaragua,NIC,"Population ages 65 and above, female (% of female population)",2.85749,1973-01-01 00:00:00
Nicaragua,NIC,"Population ages 65 and above, female (% of female population)",3.807124,1993-01-01 00:00:00
Nicaragua,NIC,"Population ages 65 and above, male (% of male population)",3.154588,1997-01-01 00:00:00
Nicaragua,NIC,"Population ages 65-69, female (% of female population)",1.266022,1977-01-01 00:00:00
Nicaragua,NIC,"Population ages 65-69, male (% of male population)",1.023123,1963-01-01 00:00:00
Nicaragua,NIC,"Population ages 70-74, male (% of male population)",0.682742,1980-01-01 00:00:00
Nicaragua,NIC,"Population ages 70-74, male (% of male population)",0.690827,1981-01-01 00:00:00
Nicaragua,NIC,"Population ages 70-74, male (% of male population)",1.005387,2003-01-01 00:00:00
Nicaragua,NIC,"Population ages 75-79, female (% of female population)",0.500448,1963-01-01 00:00:00
Nicaragua,NIC,"Population ages 75-79, female (% of female population)",0.499783,1978-01-01 00:00:00
Nicaragua,NIC,"Population ages 75-79, female (% of female population)",1.024507,2015-01-01 00:00:00
Nicaragua,NIC,"Population ages 75-79, male (% of male population)",0.44548,1988-01-01 00:00:00
Nicaragua,NIC,"Population ages 80 and older, female (% of female population)",0.350293,1980-01-01 00:00:00
Nicaragua,NIC,Population growth (annual %),3.070052,1972-01-01 00:00:00
Nicaragua,NIC,"Population, female (% of total population)",49.926137,1980-01-01 00:00:00
Nicaragua,NIC,Pregnant women receiving prenatal care of at least four visits (% of pregnant women),77.7,2007-01-01 00:00:00
Nicaragua,NIC,Prevalence of anemia among women of reproductive age (% of women ages 15-49),13.6,2014-01-01 00:00:00
Nicaragua,NIC,Prevalence of anemia among women of reproductive age (% of women ages 15-49),14.1,2016-01-01 00:00:00
Nicaragua,NIC,"Prevalence of HIV, female (% ages 15-24)",0.1,1991-01-01 00:00:00
Nicaragua,NIC,Prevalence of overweight (% of adults),58.2,2016-01-01 00:00:00
Nicaragua,NIC,"Prevalence of overweight, male (% of male adults)",37.6,1992-01-01 00:00:00
Nicaragua,NIC,"Prevalence of overweight, male (% of male adults)",44.1,2001-01-01 00:00:00
Nicaragua,NIC,"Prevalence of severe wasting, weight for height, male (% of children under 5)",1.7,1998-01-01 00:00:00
Nicaragua,NIC,"Prevalence of stunting, height for age (% of children under 5)",29.6,1993-01-01 00:00:00
Nicaragua,NIC,Prevalence of syphilis (% of women attending antenatal care),0.1,2018-01-01 00:00:00
Nicaragua,NIC,"Prevalence of underweight, weight for age, male (% of children under 5)",10.4,1993-01-01 00:00:00
Nicaragua,NIC,"Prevalence of underweight, weight for age, male (% of children under 5)",5.6,2007-01-01 00:00:00
Nicaragua,NIC,"Prevalence of wasting, weight for height (% of children under 5)",2.2,2012-01-01 00:00:00
Nicaragua,NIC,"Prevalence of wasting, weight for height, female (% of children under 5)",1.9,1993-01-01 00:00:00
Nicaragua,NIC,"Primary completion rate, female (% of relevant age group)",30.457439,1971-01-01 00:00:00
Nicaragua,NIC,"Primary completion rate, female (% of relevant age group)",34.153221,1983-01-01 00:00:00
Nicaragua,NIC,"Primary completion rate, male (% of relevant age group)",44.893871,1995-01-01 00:00:00
Nicaragua,NIC,"Primary completion rate, male (% of relevant age group)",75.921463,2006-01-01 00:00:00
Nicaragua,NIC,Rural population (% of total population),47.481,1988-01-01 00:00:00
Nicaragua,NIC,"School enrollment, primary (% gross)",122.771317,2008-01-01 00:00:00
Nicaragua,NIC,"School enrollment, primary (% net)",54.63455,1974-01-01 00:00:00
Nicaragua,NIC,"School enrollment, primary (% net)",62.73692,1982-01-01 00:00:00
Nicaragua,NIC,"School enrollment, primary (% net)",66.02713,1988-01-01 00:00:00
Nicaragua,NIC,"School enrollment, primary, female (% gross)",88.615784,1980-01-01 00:00:00
Nicaragua,NIC,"School enrollment, primary, female (% gross)",88.327492,1986-01-01 00:00:00
Nicaragua,NIC,"School enrollment, primary, male (% gross)",95.360329,1994-01-01 00:00:00
Nicaragua,NIC,"School enrollment, secondary (% gross)",25.722799,1976-01-01 00:00:00
Nicaragua,NIC,"School enrollment, secondary, female (% gross)",42.91481,1983-01-01 00:00:00
Nicaragua,NIC,"School enrollment, secondary, female (% gross)",57.441292,2000-01-01 00:00:00
Nicaragua,NIC,"School enrollment, secondary, male (% gross)",19.870159,1972-01-01 00:00:00
Nicaragua,NIC,"School enrollment, secondary, male (% gross)",20.91638,1974-01-01 00:00:00
Nicaragua,NIC,"Survival to age 65, female (% of cohort)",51.122553,1969-01-01 00:00:00
Nicaragua,NIC,"Total alcohol consumption per capita (liters of pure alcohol, projected estimates, 15+ years of age)",5.3,2005-01-01 00:00:00
Nicaragua,NIC,"Total alcohol consumption per capita, female (liters of pure alcohol, projected estimates, female 15+ years of age)",1.94,2010-01-01 00:00:00
Nicaragua,NIC,"Unemployment, female (% of female labor force)",5.26,2018-01-01 00:00:00
Nicaragua,NIC,"Unemployment, male (% of male labor force)",7.5,1993-01-01 00:00:00
Nicaragua,NIC,"Unemployment, total (% of total labor force)",7.57,1995-01-01 00:00:00
Nicaragua,NIC,Urban population (% of total population),41.855,1964-01-01 00:00:00
Nicaragua,NIC,Urban population (% of total population),52.797,1989-01-01 00:00:00
Niger,NER,"Adolescent fertility rate (births per 1,000 women ages 15-19)",222.595,1977-01-01 00:00:00
Niger,NER,"Adolescent fertility rate (births per 1,000 women ages 15-19)",192.22,2015-01-01 00:00:00
Niger,NER,Age dependency ratio (% of working-age population),103.171153,1991-01-01 00:00:00
Niger,NER,Age dependency ratio (% of working-age population),110.383913,2009-01-01 00:00:00
Niger,NER,"Age dependency ratio, old",5.409966,2013-01-01 00:00:00
Niger,NER,"Age dependency ratio, young",97.299057,1976-01-01 00:00:00
Niger,NER,"Birth rate, crude (per 1,000 people)",57.431,1968-01-01 00:00:00
Niger,NER,"Birth rate, crude (per 1,000 people)",56.682,1981-01-01 00:00:00
Niger,NER,"Birth rate, crude (per 1,000 people)",56.366,1985-01-01 00:00:00
Niger,NER,"Birth rate, crude (per 1,000 people)",55.218,1992-01-01 00:00:00
Niger,NER,"Birth rate, crude (per 1,000 people)",52.915,2002-01-01 00:00:00
Niger,NER,Current health expenditure (% of GDP),8.278856,2006-01-01 00:00:00
Niger,NER,Current health expenditure (% of GDP),7.662231,2017-01-01 00:00:00
Niger,NER,Domestic general government health expenditure per capita (current US$),5.497269,2012-01-01 00:00:00
Niger,NER,"Domestic general government health expenditure per capita, PPP (current international $)",16.366951,2008-01-01 00:00:00
Niger,NER,"Domestic general government health expenditure per capita, PPP (current international $)",14.383562,2015-01-01 00:00:00
Niger,NER,Domestic private health expenditure (% of current health expenditure),63.158138,2011-01-01 00:00:00
Niger,NER,"Incidence of HIV, ages 50+ (per 1,000 uninfected population ages 50+)",0.17,2001-01-01 00:00:00
Niger,NER,"Incidence of malaria (per 1,000 population at risk)",430.50829,2012-01-01 00:00:00
Niger,NER,"Life expectancy at birth, total (years)",35.141,1961-01-01 00:00:00
Niger,NER,"Life expectancy at birth, total (years)",35.573,1967-01-01 00:00:00
Niger,NER,Lifetime risk of maternal death (%),4.547386,2013-01-01 00:00:00
Niger,NER,"Literacy rate, youth male (% of males ages 15-24)",48.557178,2012-01-01 00:00:00
Niger,NER,"Mortality caused by road traffic injury, female (per 100,000 female population)",17.4,2019-01-01 00:00:00
Niger,NER,"Mortality caused by road traffic injury, male (per 100,000 male population)",33.7,2015-01-01 00:00:00
